timestamp,attack.type,request.url,request.method,request.headers.authorization,request.headers.user-agent,request.headers.x-api-tran-id,request.headers.x-api-type,request.headers.x-csrf-token,request.headers.cookie,request.headers.set_cookie,request.headers.content-type,request.headers.content-length,request.body,response.headers.x-api-tran-id,response.headers.content-type,response.body,response.status
2025-03-19T07:39:41.397Z,,http://localhost:4200/api/oauth/2.0/token,POST,,Mozilla/5.0,anya123456SC4UPMAJBATSCTC,,,,,application/x-www-form-urlencoded,637,"{""tx_id"":""MD_anya123456_bond123456_ra20250001_certauth00_20250319073932_XXAB00490000"",""org_code"":""anya123456"",""grant_type"":""password"",""client_id"":""xv9gqz7mb4t2o5wcf8rjy6kphudsnea0l3ytkpdhqrvcxz1578"",""client_secret"":""m4q7xv9zb2tgc8rjy6kphudsnea0l3ow5ytkpdhqrvcfz926bt"",""ca_code"":""certauth00"",""username"":""OTM0MzIw"",""request_type"":""1"",""password_len"":""12"",""password"":""UEFTU1dPUkQ="",""auth_type"":""1"",""consent_type"":""1"",""consent_len"":""16"",""consent"":""Y29uc2VudC0wMDM="",""signed_person_info_req_len"":""20"",""signed_person_info_req"":""THVyYU1hY2Vqa292aWM="",""consent_nonce"":""C2025943735783155696"",""ucpid_nonce"":""M2025585252527699303"",""cert_tx_id"":""20250319073932f0f43c8046de4ff9b276916aa2"",""service_id"":""bond123456190320250001""}",anya123456SC4UPMAJBATSCTC,application/json;charset=UTF-8,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_anya123456_bond123456_ra20250001_certauth00_20250319073932_XXAB00490000"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJ4djlncXo3bWI0dDJvNXdjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OCIsImp0aSI6IjYwZmNhZjg1LTE5NzEtNDk0OS05YWRmLWI1YWM4MTE3MGU2ZSIsImV4cCI6MTc0MjM3MzU4MSwic2NvcGUiOiJpcCIsImlhdCI6MTc0MjM2OTk4MX0.M1QRJmM4D5HixLiYjp2Azdi6LQOc0uvNoHRn218byg4"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJ4djlncXo3bWI0dDJvNXdjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OCIsImp0aSI6IjM2MTU1NDdlLTJlNDctNGZjYi04Yzg2LWZkMmE1MjcxYWEzNyIsImV4cCI6MTc0MjQ1NjM4MSwic2NvcGUiOiJpcCIsImlhdCI6MTc0MjM2OTk4MX0.RMj9DY7L8jEPze9Gc_JD9IfzmQ01udjVsLqyUFvw5dQ"",""refresh_token_expires_in"":86400}",200
2025-03-19T07:39:43.573Z,CookieInjection,http://localhost:4200/api/v2/bank/accounts/deposit/basic,POST,Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJ4djlncXo3bWI0dDJvNXdjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OCIsImp0aSI6IjYwZmNhZjg1LTE5NzEtNDk0OS05YWRmLWI1YWM4MTE3MGU2ZSIsImV4cCI6MTc0MjM3MzU4MSwic2NvcGUiOiJpcCIsImlhdCI6MTc0MjM2OTk4MX0.M1QRJmM4D5HixLiYjp2Azdi6LQOc0uvNoHRn218byg4,Mozilla/5.0,anya123456SUMJNLM4FACV5EQ,irregular,,isAdmin=true; HttpOnly,,application/json;charset=UTF-8,99,"{""org_code"":""bond123456"",""account_num"":""1038290544"",""next"":""0"",""search_timestamp"":""20250319073943""}",anya123456SUMJNLM4FACV5EQ,application/json;charset=UTF-8,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""20250319073943"",""basic_cnt"":1,""basicList"":[{""currency_code"":""PHP"",""saving_method"":""METHOD_02"",""issue_date"":""2024-11-24T18:05:59.887Z"",""exp_date"":""2025-03-14T17:34:47.496Z"",""commit_amt"":""122338.773"",""monthly_paid_in_amt"":""2395.545""}]}",200
2025-03-19T07:39:45.696Z,,http://localhost:4200/api/v2/bank/accounts/deposit/detail,POST,Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJ4djlncXo3bWI0dDJvNXdjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OCIsImp0aSI6IjYwZmNhZjg1LTE5NzEtNDk0OS05YWRmLWI1YWM4MTE3MGU2ZSIsImV4cCI6MTc0MjM3MzU4MSwic2NvcGUiOiJpcCIsImlhdCI6MTc0MjM2OTk4MX0.M1QRJmM4D5HixLiYjp2Azdi6LQOc0uvNoHRn218byg4,Mozilla/5.0,anya123456SIO3GSUXDOZLJB1,regular,,,,application/json;charset=UTF-8,99,"{""org_code"":""bond123456"",""account_num"":""1038290544"",""next"":""0"",""search_timestamp"":""20250319073945""}",anya123456SIO3GSUXDOZLJB1,application/json;charset=UTF-8,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""20250319073945"",""detail_cnt"":1,""detailList"":[{""currency_code"":""PHP"",""balance_amt"":""817876.208"",""withdrawable_amt"":""815382.198"",""offered_rate"":""0.01"",""last_paid_in_cnt"":9}]}",200
2025-03-19T07:40:03.089Z,DirectoryTraversal,http://localhost:4200/api/oauth/2.0/token,POST,,../../../etc/passwd,anya123456SU3GONZCEEJFPGV,,,,,application/x-www-form-urlencoded,637,"{""tx_id"":""MD_anya123456_bond123456_ra20250002_certauth00_20250319073954_XXAB00490000"",""org_code"":""anya123456"",""grant_type"":""password"",""client_id"":""xv9gqz7mb4t2o5wcf8rjy6kphudsnea0l3ytkpdhqrvcxz1578"",""client_secret"":""m4q7xv9zb2tgc8rjy6kphudsnea0l3ow5ytkpdhqrvcfz926bt"",""ca_code"":""certauth00"",""username"":""MzMzODgw"",""request_type"":""1"",""password_len"":""12"",""password"":""UEFTU1dPUkQ="",""auth_type"":""1"",""consent_type"":""1"",""consent_len"":""16"",""consent"":""Y29uc2VudC0wMDE="",""signed_person_info_req_len"":""20"",""signed_person_info_req"":""Q2hlc3RlckVmZmVydHo="",""consent_nonce"":""I2025760624156807510"",""ucpid_nonce"":""L2025869666449664321"",""cert_tx_id"":""20250319073954ebae39a30f49479ebbdc848762"",""service_id"":""bond123456190320250001""}",anya123456SU3GONZCEEJFPGV,application/json;charset=UTF-8,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_anya123456_bond123456_ra20250002_certauth00_20250319073954_XXAB00490000"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJ4djlncXo3bWI0dDJvNXdjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OCIsImp0aSI6IjA2M2QxYWZlLTk2M2QtNDM1MC05ZTgxLTE3N2U0MDZjMjQxYyIsImV4cCI6MTc0MjM3MzYwMywic2NvcGUiOiJpcCIsImlhdCI6MTc0MjM3MDAwM30.2Bkgggnq33pv-ulFn2RjQ0nnoD4yl7jBCRgc2hzzfVM"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJ4djlncXo3bWI0dDJvNXdjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OCIsImp0aSI6IjZjZGVkYmRlLThkNzYtNDk2YS1iOGE3LWJiNmUxNTk2MDExNCIsImV4cCI6MTc0MjQ1NjQwMywic2NvcGUiOiJpcCIsImlhdCI6MTc0MjM3MDAwM30.BNq_qGTOM5T0PPMczuLK5N-N9kWBxT-M1WM1zw8j61w"",""refresh_token_expires_in"":86400}",200
2025-03-19T07:40:05.239Z,,http://localhost:4200/api/v2/bank/accounts/deposit/basic,POST,Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJ4djlncXo3bWI0dDJvNXdjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OCIsImp0aSI6IjA2M2QxYWZlLTk2M2QtNDM1MC05ZTgxLTE3N2U0MDZjMjQxYyIsImV4cCI6MTc0MjM3MzYwMywic2NvcGUiOiJpcCIsImlhdCI6MTc0MjM3MDAwM30.2Bkgggnq33pv-ulFn2RjQ0nnoD4yl7jBCRgc2hzzfVM,Mozilla/5.0,anya123456SYC3MNLLJYBZJ0T,irregular,,,,application/json;charset=UTF-8,99,"{""org_code"":""bond123456"",""account_num"":""9394341759"",""next"":""0"",""search_timestamp"":""20250319074005""}",anya123456SYC3MNLLJYBZJ0T,application/json;charset=UTF-8,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""20250319074005"",""basic_cnt"":1,""basicList"":[{""currency_code"":""USD"",""saving_method"":""METHOD_01"",""issue_date"":""2024-05-09T19:22:09.711Z"",""exp_date"":""2025-10-20T06:04:41.027Z"",""commit_amt"":""339933.268"",""monthly_paid_in_amt"":""653.12""}]}",200
2025-03-19T07:40:07.354Z,,http://localhost:4200/api/v2/bank/accounts/deposit/detail,POST,Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJ4djlncXo3bWI0dDJvNXdjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OCIsImp0aSI6IjA2M2QxYWZlLTk2M2QtNDM1MC05ZTgxLTE3N2U0MDZjMjQxYyIsImV4cCI6MTc0MjM3MzYwMywic2NvcGUiOiJpcCIsImlhdCI6MTc0MjM3MDAwM30.2Bkgggnq33pv-ulFn2RjQ0nnoD4yl7jBCRgc2hzzfVM,Mozilla/5.0,anya123456SBSJI2AZPQXNOY8,regular,,,,application/json;charset=UTF-8,99,"{""org_code"":""bond123456"",""account_num"":""9394341759"",""next"":""0"",""search_timestamp"":""20250319074007""}",anya123456SBSJI2AZPQXNOY8,application/json;charset=UTF-8,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""20250319074007"",""detail_cnt"":1,""detailList"":[{""currency_code"":""USD"",""balance_amt"":""92817.101"",""withdrawable_amt"":""92087.66899999999"",""offered_rate"":""0.048"",""last_paid_in_cnt"":3}]}",200
2025-03-19T07:40:22.461Z,,http://localhost:4200/api/oauth/2.0/token,POST,,Mozilla/5.0,anya123456S0157UY7ZRY3I1F,,,,,application/x-www-form-urlencoded,641,"{""tx_id"":""MD_anya123456_bond123456_ra20250001_certauth00_20250319074013_XXAB00490000"",""org_code"":""anya123456"",""grant_type"":""password"",""client_id"":""xv9gqz7mb4t2o5wcf8rjy6kphudsnea0l3ytkpdhqrvcxz1578"",""client_secret"":""m4q7xv9zb2tgc8rjy6kphudsnea0l3ow5ytkpdhqrvcfz926bt"",""ca_code"":""certauth00"",""username"":""Mzg4MjQy"",""request_type"":""1"",""password_len"":""12"",""password"":""UEFTU1dPUkQ="",""auth_type"":""1"",""consent_type"":""1"",""consent_len"":""16"",""consent"":""Y29uc2VudC0wMDI="",""signed_person_info_req_len"":""24"",""signed_person_info_req"":""QnJlbmRhR3JlZW5mZWxkZXI="",""consent_nonce"":""U2025648258332055235"",""ucpid_nonce"":""V2025739032088078694"",""cert_tx_id"":""20250319074013b27d0ab5be5e4ce4afc8c2cb86"",""service_id"":""bond123456190320250001""}",anya123456S0157UY7ZRY3I1F,application/json;charset=UTF-8,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_anya123456_bond123456_ra20250001_certauth00_20250319074013_XXAB00490000"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJ4djlncXo3bWI0dDJvNXdjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OCIsImp0aSI6IjgyZDkyYTgzLWUxZWItNGI3Mi1iYjZiLWFjMzIwMzRjNWUyMyIsImV4cCI6MTc0MjM3MzYyMiwic2NvcGUiOiJpcCIsImlhdCI6MTc0MjM3MDAyMn0.gWQpXOpKgVsdIUeCr2iCQNur1IQIW9y0s3WLBNiFrYo"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJ4djlncXo3bWI0dDJvNXdjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OCIsImp0aSI6ImU2MDY4MjNmLTM2YzYtNGQ5Ni04ZTQxLTQwOWUyN2ViZDY1YiIsImV4cCI6MTc0MjQ1NjQyMiwic2NvcGUiOiJpcCIsImlhdCI6MTc0MjM3MDAyMn0.mDq07Vt_Yam98TaJwvgl_4HUELGxUetaxQA4OCbXvP4"",""refresh_token_expires_in"":86400}",200
2025-03-19T07:40:37.654Z,,http://localhost:4200/api/oauth/2.0/token,POST,,Mozilla/5.0,anya123456SGM2SJM7GSNMEMV,,,,,application/x-www-form-urlencoded,633,"{""tx_id"":""MD_anya123456_bond123456_ra20250002_certauth00_20250319074029_XXAB00490000"",""org_code"":""anya123456"",""grant_type"":""password"",""client_id"":""xv9gqz7mb4t2o5wcf8rjy6kphudsnea0l3ytkpdhqrvcxz1578"",""client_secret"":""m4q7xv9zb2tgc8rjy6kphudsnea0l3ow5ytkpdhqrvcfz926bt"",""ca_code"":""certauth00"",""username"":""NDY4MTgy"",""request_type"":""1"",""password_len"":""12"",""password"":""UEFTU1dPUkQ="",""auth_type"":""1"",""consent_type"":""1"",""consent_len"":""16"",""consent"":""Y29uc2VudC0wMDM="",""signed_person_info_req_len"":""16"",""signed_person_info_req"":""RGFycm9uQnJvd24="",""consent_nonce"":""K2025219928422596348"",""ucpid_nonce"":""F2025727518550764409"",""cert_tx_id"":""202503190740296b203d6926e24583b2f0d393d2"",""service_id"":""bond123456190320250001""}",anya123456SGM2SJM7GSNMEMV,application/json;charset=UTF-8,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_anya123456_bond123456_ra20250002_certauth00_20250319074029_XXAB00490000"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJ4djlncXo3bWI0dDJvNXdjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OCIsImp0aSI6ImZhYTA4MGNhLWUzNDItNDE2Ni05OWQ1LTMwMTA4NWM3NWYzMyIsImV4cCI6MTc0MjM3MzYzNywic2NvcGUiOiJpcCIsImlhdCI6MTc0MjM3MDAzN30.emLEUN5Xy54wxgcyMOOexa_-IEi-Tr2Cgb8KPyF_wzw"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJ4djlncXo3bWI0dDJvNXdjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OCIsImp0aSI6IjBiZTYwNzNmLTczYWItNGY0OC05ZDVhLTM3Y2NmNDE2M2NiYSIsImV4cCI6MTc0MjQ1NjQzNywic2NvcGUiOiJpcCIsImlhdCI6MTc0MjM3MDAzN30.Cx2-jT1Ajwb969h6JyQIHcSbhEq5Ms7avz9oMpoUrL0"",""refresh_token_expires_in"":86400}",200
2025-03-19T07:40:39.872Z,,http://localhost:4200/api/v2/bank/accounts/deposit/detail,POST,Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJ4djlncXo3bWI0dDJvNXdjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OCIsImp0aSI6ImZhYTA4MGNhLWUzNDItNDE2Ni05OWQ1LTMwMTA4NWM3NWYzMyIsImV4cCI6MTc0MjM3MzYzNywic2NvcGUiOiJpcCIsImlhdCI6MTc0MjM3MDAzN30.emLEUN5Xy54wxgcyMOOexa_-IEi-Tr2Cgb8KPyF_wzw,Mozilla/5.0,anya123456STRXUXWEN2EVZ0H,regular,,,,application/json;charset=UTF-8,99,"{""org_code"":""bond123456"",""account_num"":""2675545735"",""next"":""0"",""search_timestamp"":""20250319074039""}",anya123456STRXUXWEN2EVZ0H,application/json;charset=UTF-8,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""20250319074039"",""detail_cnt"":1,""detailList"":[{""currency_code"":""KRW"",""balance_amt"":""954396.665"",""withdrawable_amt"":""953423.492"",""offered_rate"":""0.029"",""last_paid_in_cnt"":11}]}",200
2025-03-19T07:40:55.099Z,CookieInjection,http://localhost:4200/api/oauth/2.0/token,POST,,Mozilla/5.0,anya123456SW2ZYATTFEYLIJ7,,,,isAdmin=true; HttpOnly,application/x-www-form-urlencoded,635,"{""tx_id"":""MD_anya123456_bond123456_ra20250001_certauth00_20250319074046_XXAB00490000"",""org_code"":""anya123456"",""grant_type"":""password"",""client_id"":""xv9gqz7mb4t2o5wcf8rjy6kphudsnea0l3ytkpdhqrvcxz1578"",""client_secret"":""m4q7xv9zb2tgc8rjy6kphudsnea0l3ow5ytkpdhqrvcfz926bt"",""ca_code"":""certauth00"",""username"":""NDg5ODU1"",""request_type"":""1"",""password_len"":""12"",""password"":""UEFTU1dPUkQ="",""auth_type"":""1"",""consent_type"":""1"",""consent_len"":""16"",""consent"":""Y29uc2VudC0wMDM="",""signed_person_info_req_len"":""16"",""signed_person_info_req"":""SmV3ZWxCbG9jaw=="",""consent_nonce"":""A2025260669431922739"",""ucpid_nonce"":""Q2025108047688122468"",""cert_tx_id"":""202503190740467fcc227046f749a2a55df7109b"",""service_id"":""bond123456190320250001""}",anya123456SW2ZYATTFEYLIJ7,application/json;charset=UTF-8,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_anya123456_bond123456_ra20250001_certauth00_20250319074046_XXAB00490000"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJ4djlncXo3bWI0dDJvNXdjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OCIsImp0aSI6IjBmYzhlNmFjLWE4NTItNDk2OC1hOGJkLTQ1MWFhZDY5YmViYSIsImV4cCI6MTc0MjM3MzY1NSwic2NvcGUiOiJpcCIsImlhdCI6MTc0MjM3MDA1NX0.t101c04iSSyG0FKUf3huqnpMo4sAj9eiUtSjyPzKlvo"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJ4djlncXo3bWI0dDJvNXdjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OCIsImp0aSI6IjY1ZmY5ZTgyLTRjMTMtNDk0Yi04YWE0LWEzNTI3YTkyMGUzMyIsImV4cCI6MTc0MjQ1NjQ1NSwic2NvcGUiOiJpcCIsImlhdCI6MTc0MjM3MDA1NX0.IRHaqwXE-gBh1OPjo6Bmz7dbLM9kBztpLp5_nss4QOU"",""refresh_token_expires_in"":86400}",200
2025-03-19T07:40:57.263Z,XXE,http://localhost:4200/api/v2/bank/accounts/deposit/basic,POST,Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJ4djlncXo3bWI0dDJvNXdjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OCIsImp0aSI6IjBmYzhlNmFjLWE4NTItNDk2OC1hOGJkLTQ1MWFhZDY5YmViYSIsImV4cCI6MTc0MjM3MzY1NSwic2NvcGUiOiJpcCIsImlhdCI6MTc0MjM3MDA1NX0.t101c04iSSyG0FKUf3huqnpMo4sAj9eiUtSjyPzKlvo,Mozilla/5.0,anya123456SU7GF6QKK9MDLCJ,regular,"<foo xmlns:xi=""http://www.w3.org/2001/XInclude""><xi:include parse=""text"" href=""file:///etc/passwd""/></foo>",,,application/json;charset=UTF-8,99,"{""org_code"":""bond123456"",""account_num"":""8217459059"",""next"":""0"",""search_timestamp"":""20250319074057""}",anya123456SU7GF6QKK9MDLCJ,application/json;charset=UTF-8,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""20250319074057"",""basic_cnt"":1,""basicList"":[{""currency_code"":""USD"",""saving_method"":""METHOD_03"",""issue_date"":""2023-08-07T16:18:40.419Z"",""exp_date"":""2026-01-14T10:07:38.117Z"",""commit_amt"":""431683.129"",""monthly_paid_in_amt"":""4786.633""}]}",200
2025-03-19T07:40:59.378Z,,http://localhost:4200/api/v2/bank/accounts/deposit/detail,POST,Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJ4djlncXo3bWI0dDJvNXdjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OCIsImp0aSI6IjBmYzhlNmFjLWE4NTItNDk2OC1hOGJkLTQ1MWFhZDY5YmViYSIsImV4cCI6MTc0MjM3MzY1NSwic2NvcGUiOiJpcCIsImlhdCI6MTc0MjM3MDA1NX0.t101c04iSSyG0FKUf3huqnpMo4sAj9eiUtSjyPzKlvo,Mozilla/5.0,anya123456SPTWRD5JCD0VW21,irregular,,,,application/json;charset=UTF-8,99,"{""org_code"":""bond123456"",""account_num"":""8217459059"",""next"":""0"",""search_timestamp"":""20250319074059""}",anya123456SPTWRD5JCD0VW21,application/json;charset=UTF-8,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""20250319074059"",""detail_cnt"":1,""detailList"":[{""currency_code"":""USD"",""balance_amt"":""486587.677"",""withdrawable_amt"":""485062.217"",""offered_rate"":""0.027"",""last_paid_in_cnt"":2}]}",200
2025-03-19T07:41:14.551Z,,http://localhost:4200/api/oauth/2.0/token,POST,,Mozilla/5.0,anya123456SI9RSENOWJDK7I1,,,,,application/x-www-form-urlencoded,641,"{""tx_id"":""MD_anya123456_bond123456_ra20250001_certauth00_20250319074105_XXAB00490000"",""org_code"":""anya123456"",""grant_type"":""password"",""client_id"":""xv9gqz7mb4t2o5wcf8rjy6kphudsnea0l3ytkpdhqrvcxz1578"",""client_secret"":""m4q7xv9zb2tgc8rjy6kphudsnea0l3ow5ytkpdhqrvcfz926bt"",""ca_code"":""certauth00"",""username"":""NzA4MjEy"",""request_type"":""1"",""password_len"":""12"",""password"":""UEFTU1dPUkQ="",""auth_type"":""1"",""consent_type"":""1"",""consent_len"":""16"",""consent"":""Y29uc2VudC0wMDI="",""signed_person_info_req_len"":""24"",""signed_person_info_req"":""RGFsbGluSGVpZGVucmVpY2g="",""consent_nonce"":""M2025286635426609043"",""ucpid_nonce"":""M2025561316190009892"",""cert_tx_id"":""202503190741055da6210f0acc4db2ab755aed0a"",""service_id"":""bond123456190320250001""}",anya123456SI9RSENOWJDK7I1,application/json;charset=UTF-8,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_anya123456_bond123456_ra20250001_certauth00_20250319074105_XXAB00490000"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJ4djlncXo3bWI0dDJvNXdjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OCIsImp0aSI6ImI3NjgzMGFlLTNjNTctNGNmNS1iYzFiLWJhYmEyZWUzOGI0NCIsImV4cCI6MTc0MjM3MzY3NCwic2NvcGUiOiJpcCIsImlhdCI6MTc0MjM3MDA3NH0.QfzrkznZcoNRr_bpYuNHnQEzbRu62O0Xmlz3pqULTOc"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJ4djlncXo3bWI0dDJvNXdjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OCIsImp0aSI6Ijg5YzhiYWE4LTAzNzAtNGU4MC04MGY2LTI1ZjA5ZjFhYzA1YyIsImV4cCI6MTc0MjQ1NjQ3NCwic2NvcGUiOiJpcCIsImlhdCI6MTc0MjM3MDA3NH0.No4I8XbIxaM_MWA_Eeb4U25eWmBfXzrv2g4zroEHhXQ"",""refresh_token_expires_in"":86400}",200
2025-03-19T07:41:16.635Z,XXE,http://localhost:4200/api/v2/bank/accounts/deposit/detail,POST,Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJ4djlncXo3bWI0dDJvNXdjZjhyank2a3BodWRzbmVhMGwzeXRrcGRocXJ2Y3h6MTU3OCIsImp0aSI6ImI3NjgzMGFlLTNjNTctNGNmNS1iYzFiLWJhYmEyZWUzOGI0NCIsImV4cCI6MTc0MjM3MzY3NCwic2NvcGUiOiJpcCIsImlhdCI6MTc0MjM3MDA3NH0.QfzrkznZcoNRr_bpYuNHnQEzbRu62O0Xmlz3pqULTOc,Mozilla/5.0,"<!DOCTYPE foo [<!ELEMENT foo ANY ><!ENTITY xxe SYSTEM ""file:///etc/passwd"" >]><foo>&xxe;</foo>",regular,,,,application/json;charset=UTF-8,99,"{""org_code"":""bond123456"",""account_num"":""9161922287"",""next"":""0"",""search_timestamp"":""20250319074116""}","<!DOCTYPE foo [<!ELEMENT foo ANY ><!ENTITY xxe SYSTEM ""file:///etc/passwd"" >]><foo>&xxe;</foo>",application/json;charset=UTF-8,"{""code"":""1003"",""message"":""Invalid or missing x-api-tran-id""}",400
